116;1;047400179240;CARGA  GILLETTE MACH3  2UN;GERAL;HIGINE PESSOAL;GERAL;21;UN;A;;22;13,9900;0,00;21,00;0,00;0,00;;          
117;1;0479;GOMA GARROTE GROSSA (1MT);GERAL;ALIMENTOS;GERAL;;UN;;;15;0,6700;0,00;1,50;0,00;0,00;;          
118;1;0481;APONTADOR F. CASTEL PICZ C/ DEPOSITO GR;GERAL;DIVERSOS;GERAL;;UN;A;;71;1,8400;0,00;2,50;0,00;0,00;;          
119;1;0482;QUEIJO MUSSARELA KG;GERAL;ALIMENTOS;GERAL;0;KG;;;2534,517;0,5000;0,00;20,00;0,00;0,00;;          
120;1;0483;MORTADELA CONFIANCA FRIOFORT (KG);GERAL;ALIMENTOS;GERAL;;MT;A;;6675,389;4,4000;0,00;6,50;0,00;0,00;;          
121;1;0486;BATATINHA 1KG;GERAL;ALIMENTOS;GERAL;;UN;;;-7,58;0,9000;0,00;1,30;0,00;0,00;;          
122;1;0492;CEBOLA 1KG;GERAL;ALIMENTOS;GERAL;;UN;;;8,543;1,1000;0,00;3,30;0,00;0,00;;          
123;1;049932080605;TRAVESSA DURALEX;GERAL;UTILIDADES;GERAL;;UN;;;0;3,9200;0,00;6,50;0,00;0,00;;          
124;1;049932500684;FRANCESINHO COPO AZUL 300ML;GERAL;UTILIDADES;GERAL;;UN;;;0;2,0400;0,00;2,90;0,00;0,00;;          
125;1;049932581010;FRANCESINHO COPO GELADO LUZ;GERAL;UTILIDADES;GERAL;;UN;;;0;2,6800;0,00;3,50;0,00;0,00;;          
126;1;049932607536;JOGO DE SOBREMESA;GERAL;ALIMENTOS;GERAL;;UN;;;0;6,1800;0,00;8,99;0,00;0,00;;          
127;1;049932621402;MANTEG MX.C/T RET 621401 12X1;GERAL;UTILIDADES;GERAL;0499326214;UN;;;3;6,8100;0,00;10,25;0,00;0,00;;          
128;1;049932622126;MARINEX QUAD.C/ TAMPA;GERAL;UTILIDADES;GERAL;;UN;;;1;7,9700;0,00;11,99;0,00;0,00;;          
129;1;049932622195;MAR.SSADO QD 1100ML;GERAL;UTILIDADES;GERAL;;UN;;;3;7,4900;0,00;10,99;0,00;0,00;;          
130;1;049932622249;ASSADEIRA QUADRADA MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;-1;13,3000;0,00;17,99;0,00;0,00;;          
131;1;049932622263;MARINEX C/TAMPA REF 6222.25;GERAL;UTILIDADES;GERAL;;UN;;;4;21,0900;0,00;32,00;0,00;0,00;;          
132;1;049932622379;MAR TERRINA  QUAD MED ALCA TAMPA;GERAL;DIVERSOS;GERAL;0499326223;UN;;;14;8,6100;0,00;12,50;0,00;0,00;;          
133;1;049932622591;ASSADEIRA REDONDA MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;0;5,0600;0,00;7,50;0,00;0,00;;          
134;1;049932622843;FORMA FILETADA MEDIA MARINEX S;GERAL;ALIMENTOS;GERAL;;UN;;;0;2,5000;0,00;3,50;0,00;0,00;;          
135;1;049932622942;FORMA FILETADA GRANDE MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;0;3,9100;0,00;5,99;0,00;0,00;;          
136;1;049932625608;MARINEX TERRINA REDONDA COM TAMPA;GERAL;ALIMENTOS;GERAL;;UN;;;6;23,3100;0,00;32,65;0,00;0,00;;          
137;1;04993263129;MARINEX RED.C/TAMPA;GERAL;UTILIDADES;GERAL;;UN;;;11;5,6600;0,00;8,50;0,00;0,00;;          
138;1;049932631296;MAR TIGELA RED TPA PLAST 600 ML;GERAL;;GERAL;;UN;;;2;5,7100;0,00;8,30;0,00;0,00;;          
139;1;049932631395;FORMA RED. C/ TAMPA;GERAL;UTILIDADES;GERAL;;UN;;;9;19,8700;0,00;25,00;0,00;0,00;;          
140;1;049932631692;TIGELA P/ MACARAO MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;0;8,0700;0,00;11,29;0,00;0,00;;          
141;1;049932632644;VASILHA BATER ASSAR PEQ;GERAL;ALIMENTOS;GERAL;;UN;;;0;2,2300;0,00;3,20;0,00;0,00;;          
142;1;049932633047;VASILHA P/ BATER E ASSAR;GERAL;ALIMENTOS;GERAL;;UN;;;0;4,7200;0,00;6,99;0,00;0,00;;          
143;1;049932634105;TRAVESSA MARINEX REF. 81.6341.71;GERAL;ALIMENTOS;GERAL;;UN;;;0;8,4500;0,00;11,99;0,00;0,00;;          
144;1;049932634242;ASSADEIRA OVAL MARINEX MINI;GERAL;UTILIDADES;GERAL;;UN;;;0;2,5100;0,00;3,50;0,00;0,00;;          
145;1;049932634341;ASSADEIRA OVAL MARINEX 6343;GERAL;UTILIDADES;GERAL;;UN;;;-1;9,2266;0,00;13,50;0,00;0,00;;          
146;1;049932634402;MARINEX TERRINA OVAL COM TAMPA;GERAL;ALIMENTOS;GERAL;;UN;;;0;21,4000;0,00;29,90;0,00;0,00;;          
147;1;049932634525;MARINEX ASSADEIRA  C/T OVAL P634525;GERAL;UTILIDADES;GERAL;0499326345;UN;;;3;122,6400;0,00;29,50;0,00;0,00;;          
148;1;049932634549;ASSADEIRA OVAL PEQ.REF.81634541;GERAL;ALIMENTOS;GERAL;;UN;;;-4;15,3000;0,00;22,00;0,00;0,00;;          
149;1;049932638646;FORMA MARINEX P/ SOUFFLE MEDIA;GERAL;ALIMENTOS;GERAL;;UN;;;0;4,4200;0,00;5,99;0,00;0,00;;          
150;1;049932638844;FORMA MARINEX P/ SOUFFLE GRAND;GERAL;ALIMENTOS;GERAL;;UN;;;0;6,2600;0,00;8,15;0,00;0,00;;          
151;1;049932645101;TERRINA RED.PEQ. MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;0;3,9100;0,00;5,99;0,00;0,00;;          
152;1;049932645309;TRAVESSA REDONDA MARINEX REF. 81.6453.71;GERAL;ALIMENTOS;GERAL;;UN;;;6;13,0900;0,00;18,50;0,00;0,00;;          
153;1;049932645408;MARINEX TERRINA REDONDA GR TAMPA 3.2LT;GERAL;UTILIDADES;GERAL;0499326454;UN;;;6;15,4300;0,00;22,00;0,00;0,00;;          
154;1;049932648393;MAR FORMA PARA PUDIM 6;GERAL;DIVERSOS;GERAL;0499326483;UN;;;10;13,3900;0,00;18,75;0,00;0,00;;          
155;1;049932648799;FORMA PARA BRIOCHE MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;0;4,1100;0,00;5,35;0,00;0,00;;          
156;1;049932649512;ASSADEIRA RED. UNI. C/ TAMPA;GERAL;UTILIDADES;GERAL;;UN;;;0;8,6400;0,00;12,99;0,00;0,00;;          
157;1;049932649543;ASSADEIRA REDONDA MARINEX;GERAL;ALIMENTOS;GERAL;;UN;;;7;8,1300;0,00;11,99;0,00;0,00;;          
158;1;049932649581;MAR.ASSAD.REDON.MED.TAMPA COLOR;GERAL;UTILIDADES;GERAL;0499326495;UN;;;12;12,1600;0,00;17,50;0,00;0,00;;          
159;1;049932651492;JARRA MEDIDORA MARINEX COD.81651400;GERAL;ALIMENTOS;GERAL;;UN;;;0;6,5800;0,00;9,50;0,00;0,00;;          
160;1;049932651690;JARRA MED. MARINEX 500ML;GERAL;ALIMENTOS;GERAL;;UN;;;-4;5,3200;0,00;7,50;0,00;0,00;;          
161;1;049932653243;ASSADEIRA RETANGULAR PEQUENA;GERAL;ALIMENTOS;GERAL;;UN;;;2;7,1200;0,00;9,99;0,00;0,00;;          
162;1;049932653434;ASSADEIRA RET. MEDIA;GERAL;UTILIDADES;GERAL;;UN;;;4;14,1300;0,00;21,00;0,00;0,00;;          
163;1;049932653441;ASSADEIRA RETANGULAR MED. MARI;GERAL;ALIMENTOS;GERAL;;UN;;;5;86,6500;0,00;21,50;0,00;0,00;;          
164;1;049932653489;MARINEX ASSAD RETANG MED TAMPA COLOR REF;GERAL;UTILIDADES;GERAL;;UN;;;4;23,8816;0,00;35,00;0,00;0,00;;          
165;1;049932653632;MAR.RETANG.REF.34;GERAL;UTILIDADES;GERAL;;UN;;;3;16,2900;0,00;39,50;0,00;0,00;;          
166;1;049932653649;ASSADEIRA RETANGULAR GD MARINE;GERAL;UTILIDADES;GERAL;0499326536;UN;;;16;13,4100;0,00;21,00;0,00;0,00;;          
167;1;049932653847;LAZANHEIRA RET. GD. MARINEX;GERAL;UTILIDADES;GERAL;;UN;;;6;111,2800;0,00;25,00;0,00;0,00;;          
168;1;049932653892;ASSADEIRA MARINEX QUAD.;GERAL;UTILIDADES;GERAL;;UN;;;3;21,3700;0,00;48,00;0,00;0,00;;          
169;1;049932658248;FORMA REDONDA CANELADA MAINEX;GERAL;ALIMENTOS;GERAL;;UN;;;0;6,1500;0,00;8,00;0,00;0,00;;          
170;1;049932666212;MARINEX ASSAD. OVAL MEDIA C/ TAMPA;GERAL;UTILIDADES;GERAL;;UN;;;0;10,6700;0,00;17,00;0,00;0,00;;          
171;1;049932666236;MARINEX GD REF.39;GERAL;UTILIDADES;GERAL;;UN;;;7;0,0000;0,00;25,00;0,00;0,00;;          
172;1;049932666243;ASSADEIRA OVAL MARINEX MED.REF 6662.01 S;GERAL;ALIMENTOS;GERAL;;UN;;;2;21,8616;0,00;32,00;0,00;0,00;;          
173;1;049932666281;MARINEX ASSAD OVAL MED TAMPA COLOR;GERAL;UTILIDADES;GERAL;;UN;;;5;26,9383;0,00;39,00;0,00;0,00;;          
174;1;049932666342;ASSADEIRA OVAL REF.41;GERAL;UTILIDADES;GERAL;0499326663;UN;;;1;11,8600;0,00;16,75;0,00;0,00;;          
175;1;049932666434;MARINEX ASSADEIRA OVAL  GDE CELEBRITY;GERAL;UTILIDADES;GERAL;;UN;;;13;20,4300;0,00;30,00;0,00;0,00;;          
